test,answer,is_complete,t_wasp,t_solver,n_solver,n_paths,instructions
_build/xcsp/Haystacks-07.wat,True,True,67.7,60.704003,287,287,1149062
_build/xcsp/Haystacks-06.wat,True,True,41.88,39.26023,192,192,544304
_build/xcsp/Haystacks-16.wat,True,False,899.0,855.6905,335,335,2226617
_build/xcsp/Haystacks-08.wat,True,True,390.39,364.688818,408,408,2470808
_build/xcsp/Haystacks-15.wat,True,False,899.09,809.954218,575,575,4656542
_build/xcsp/Haystacks-14.wat,True,False,895.12,715.090841,810,811,8639660
_build/xcsp/Haystacks-13.wat,True,False,900.18,846.674896,478,478,3316457
_build/xcsp/Haystacks-12.wat,True,False,899.5,751.109933,733,733,7170413
_build/xcsp/Haystacks-11.wat,True,False,898.46,853.111966,431,431,2906582
_build/xcsp/Haystacks-10.wat,True,False,900.95,861.621298,410,410,2752868
_build/xcsp/Haystacks-09.wat,True,False,897.99,840.472333,513,513,3929132
_build/xcsp/Dubois-100.wat,True,False,898.33,845.622696,401,401,2745809
_build/xcsp/Dubois-095.wat,True,False,895.9,845.144451,414,414,2680691
_build/xcsp/Dubois-090.wat,True,False,895.52,846.83496,427,427,2690492
_build/xcsp/Dubois-085.wat,True,False,895.65,849.264337,435,435,2684924
_build/xcsp/Dubois-080.wat,True,False,897.09,848.493125,449,449,2789042
_build/xcsp/Dubois-045.wat,True,True,229.1,179.385691,360,360,2688257
_build/xcsp/Dubois-060.wat,True,True,658.55,528.732454,480,480,4766942
_build/xcsp/Dubois-029.wat,True,True,61.44,49.02477,232,232,1122737
_build/xcsp/Dubois-030.wat,True,True,70.71,56.203745,240,240,1200872
_build/xcsp/Dubois-028.wat,True,True,55.68,44.602177,224,224,1047230
_build/xcsp/Dubois-035.wat,True,True,104.5,80.295144,280,280,1630967
_build/xcsp/Dubois-055.wat,True,True,526.55,428.318219,440,440,4008347
_build/xcsp/Dubois-065.wat,True,True,780.73,603.13981,520,520,5591237
_build/xcsp/Dubois-075.wat,True,False,896.68,850.810872,455,455,2832986
_build/xcsp/Dubois-025.wat,True,True,36.23,28.292954,200,200,836477
_build/xcsp/Dubois-023.wat,True,True,27.55,21.712067,184,184,709115
_build/xcsp/Dubois-027.wat,True,True,48.24,38.771589,216,216,974351
_build/xcsp/Dubois-026.wat,True,True,47.13,37.967559,208,208,904100
_build/xcsp/Dubois-022.wat,True,True,24.66,19.844374,176,176,649376
_build/xcsp/Dubois-024.wat,True,True,33.85,26.80191,192,192,771482
_build/xcsp/Dubois-021.wat,True,True,22.42,17.616638,168,168,592265
_build/xcsp/Dubois-040.wat,True,True,174.91,141.633732,320,320,2126762
_build/xcsp/Dubois-015.wat,True,True,8.03,6.312361,120,120,304787
_build/xcsp/Dubois-020.wat,True,True,17.16,13.504722,160,160,537782
_build/xcsp/Dubois-016.wat,True,True,9.32,7.309285,128,128,346130
_build/xcsp/Dubois-019.wat,True,True,15.64,12.04425,152,152,485927
_build/xcsp/Dubois-018.wat,True,True,14.94,11.962103,144,144,436700
_build/xcsp/Dubois-017.wat,True,True,12.26,9.899963,136,136,390101
_build/xcsp/Dubois-050.wat,True,True,373.88,303.342275,400,400,3315452
_build/xcsp/Dubois-070.wat,True,False,895.11,728.575244,537,538,5507346
_build/xcsp/CostasArray-10.wat,False,False,55.2,43.501691,352,353,1576025
_build/xcsp/CostasArray-11.wat,False,False,108.78,84.279529,449,450,2548859
_build/xcsp/CostasArray-12.wat,False,False,202.06,153.556199,561,562,3960230
_build/xcsp/CostasArray-13.wat,False,False,375.14,286.17496,689,690,5950745
_build/xcsp/AllInterval-018.wat,False,False,408.41,396.166617,376,377,1807724
_build/xcsp/CostasArray-14.wat,False,False,830.51,658.719616,834,835,8691437
_build/xcsp/CostasArray-17.wat,True,False,895.08,649.954461,913,913,10410245
_build/xcsp/CostasArray-15.wat,True,False,895.08,671.106491,911,911,10308635
_build/xcsp/CostasArray-16.wat,True,False,895.84,668.664831,906,906,10225154
_build/xcsp/AllInterval-035.wat,True,False,895.26,727.928382,905,905,10220420
_build/xcsp/AllInterval-013.wat,False,False,18.07,15.51294,206,207,557984
_build/xcsp/AllInterval-014.wat,False,False,22.09,18.736848,236,237,726980
_build/xcsp/AllInterval-012.wat,False,False,10.27,8.626714,178,179,420248
_build/xcsp/AllInterval-011.wat,False,False,7.61,6.514197,152,153,309668
_build/xcsp/AllInterval-009.wat,False,False,3.53,3.044656,106,107,155000
_build/xcsp/AllInterval-010.wat,False,False,5.15,4.414974,128,129,222428
_build/xcsp/AllInterval-007.wat,False,False,1.81,1.566255,68,69,66908
_build/xcsp/AllInterval-008.wat,False,False,2.36,2.016504,86,87,104144
_build/xcsp/AllInterval-006.wat,False,False,1.25,1.062836,52,53,40628
_build/xcsp/AllInterval-005.wat,False,False,0.89,0.765106,38,39,22928
_build/xcsp/AllInterval-030.wat,True,False,895.07,692.624426,963,963,11497688
_build/xcsp/AllInterval-015.wat,False,False,110.41,105.38867,268,269,931628
_build/xcsp/AllInterval-016.wat,False,False,217.24,210.932822,302,303,1176608
_build/xcsp/AllInterval-017.wat,False,False,337.67,327.986498,338,339,1466888
_build/xcsp/aim-200-6-0-sat-3.wat,True,False,895.2,766.253201,582,583,5539434
_build/xcsp/aim-200-6-0-sat-4.wat,True,False,897.21,819.612499,468,468,3172067
_build/xcsp/aim-200-6-0-sat-2.wat,True,False,896.54,794.783851,460,460,3138332
_build/xcsp/aim-200-6-0-sat-1.wat,True,False,896.19,832.212314,465,465,3121037
_build/xcsp/AllInterval-025.wat,,False,1800.08,0.0,0,0,0
_build/xcsp/aim-200-3-4-sat-4.wat,True,False,895.61,837.414329,468,468,3129146
_build/xcsp/AllInterval-020.wat,,False,1800.12,0.0,0,0,0
_build/xcsp/aim-200-3-4-sat-3.wat,True,False,895.11,839.519176,470,470,3181577
_build/xcsp/AllInterval-019.wat,,False,1800.12,0.0,0,0,0
_build/xcsp/aim-200-3-4-sat-2.wat,True,False,895.79,820.228264,455,455,3086849
_build/xcsp/aim-200-2-0-unsat-4.wat,True,False,895.07,834.755641,469,470,3208627
_build/xcsp/aim-200-2-0-unsat-3.wat,True,False,895.1,740.783383,619,619,6506474
_build/xcsp/aim-200-3-4-sat-1.wat,True,False,898.93,800.815891,464,464,3281486
_build/xcsp/aim-200-2-0-unsat-2.wat,True,False,897.43,794.499554,461,461,3132746
_build/xcsp/aim-200-2-0-unsat-1.wat,True,False,895.32,816.929491,467,467,3117710
_build/xcsp/aim-200-2-0-sat-4.wat,True,False,895.12,840.647125,474,475,3244015
_build/xcsp/aim-200-2-0-sat-3.wat,True,False,895.11,815.387604,464,465,3240801
_build/xcsp/aim-200-2-0-sat-2.wat,True,False,898.77,832.280558,448,448,2892557
_build/xcsp/aim-200-2-0-sat-1.wat,True,False,898.53,836.335093,469,469,3172832
_build/xcsp/aim-200-1-6-unsat-4.wat,True,False,895.07,816.34626,467,467,3156017
_build/xcsp/aim-200-1-6-unsat-2.wat,True,False,895.12,809.267048,469,469,3244841
_build/xcsp/aim-200-1-6-unsat-3.wat,True,False,897.21,822.343674,472,472,3210011
_build/xcsp/aim-200-1-6-unsat-1.wat,True,False,898.86,841.309097,478,478,3328991
_build/xcsp/aim-200-1-6-sat-4.wat,True,False,895.08,827.632223,464,464,3067454
_build/xcsp/aim-100-6-0-sat-2.wat,False,False,728.11,515.476992,552,553,7864547
_build/xcsp/aim-200-1-6-sat-3.wat,True,False,896.18,820.121494,468,468,3152621
_build/xcsp/aim-200-1-6-sat-2.wat,True,False,895.07,838.843829,468,468,3134888
_build/xcsp/aim-200-1-6-sat-1.wat,True,False,897.65,810.623801,461,461,3098669
_build/xcsp/aim-100-6-0-sat-3.wat,False,False,827.56,547.558134,600,601,9654209
_build/xcsp/aim-100-6-0-sat-4.wat,True,False,895.13,592.671735,590,591,9356119
_build/xcsp/aim-100-2-0-unsat-4.wat,True,True,262.9,220.819325,388,388,3032867
_build/xcsp/aim-100-2-0-unsat-2.wat,True,True,248.17,199.049769,391,391,3113120
_build/xcsp/aim-100-2-0-sat-4.wat,False,False,230.23,185.692067,394,395,3188402
_build/xcsp/aim-100-2-0-unsat-3.wat,True,True,308.67,271.07897,371,371,2702372
_build/xcsp/aim-100-3-4-sat-2.wat,False,False,398.19,282.089822,473,474,5286191
_build/xcsp/aim-100-2-0-unsat-1.wat,True,True,307.91,254.268761,396,396,3205466
_build/xcsp/aim-100-3-4-sat-3.wat,False,False,426.05,306.713237,487,488,5730452
_build/xcsp/aim-100-3-4-sat-1.wat,False,False,437.48,317.326042,486,487,5526842
_build/xcsp/aim-100-3-4-sat-4.wat,False,False,470.31,322.951588,488,489,5661587
_build/xcsp/aim-100-1-6-unsat-4.wat,True,True,135.83,104.631765,357,357,2420237
_build/xcsp/aim-100-2-0-sat-2.wat,False,False,184.05,124.649376,397,398,3246824
_build/xcsp/aim-100-1-6-unsat-3.wat,True,True,124.81,96.931255,352,352,2330057
_build/xcsp/aim-100-2-0-sat-3.wat,False,False,259.82,213.248133,391,392,3131903
_build/xcsp/aim-100-2-0-sat-1.wat,False,False,261.0,214.472012,393,394,3184214
_build/xcsp/aim-100-1-6-unsat-2.wat,True,True,245.08,215.928811,349,349,2289983
_build/xcsp/aim-100-1-6-unsat-1.wat,True,True,249.94,219.547115,357,357,2430989
_build/xcsp/aim-100-6-0-sat-1.wat,False,False,686.05,460.88723,578,579,8607767
_build/xcsp/aim-100-1-6-sat-3.wat,False,False,215.88,188.502889,349,350,2305016
_build/xcsp/aim-100-1-6-sat-4.wat,False,False,235.89,205.379639,357,358,2444162
_build/xcsp/aim-100-1-6-sat-2.wat,False,False,192.6,166.001893,350,351,2322230
_build/xcsp/aim-100-1-6-sat-1.wat,False,False,212.94,184.212212,351,352,2346695
